adults,children,babies,Booking_id
2,0,0,221aea9b
2,0,0,96f40000
2,0,0,75bf827d
2,0,0,27de6351
2,0,0,27e96050
1,0,0,e6fa5570
2,0,0,1e0bdd64
3,0,0,8e967d69
2,1,0,794800f7
2,1,0,75d069dd
2,1,0,7d98985b
2,1,0,84f4cd39
2,0,0,2b14b98e
2,0,0,e39cb811
2,0,0,d010db89
2,0,0,aad90146
1,0,0,a2a62876
2,0,0,1162d8f7
1,0,0,86205b75
3,0,0,9a31bf9e
2,0,0,eb39f3f6
2,0,0,ef479674
2,0,0,6060d4e1
2,0,0,909a6bb3
2,1,0,72075ef9
2,0,0,d7921dfc
2,2,0,ae624b41
3,0,0,909b83b1
2,0,0,aa2f711e
3,0,0,56245191
1,0,0,55e90195
1,0,0,617c3ed7
2,0,0,989a7971
2,0,0,a4f34c6f
2,2,0,83dae6ca
2,0,0,e1182cda
2,0,0,41957a61
2,0,0,d468ef21
2,2,0,089806db
2,0,0,73625c12
2,0,0,569736b9
2,0,0,6fcf0e6b
2,0,0,1127a369
2,1,0,8e01c8a9
2,0,0,c0ecc07e
2,0,0,4093e8e9
3,0,0,19e9f307
2,0,0,f6e643ab
2,0,0,c49169da
2,0,0,939e8ce3
2,0,0,bc10805c
2,0,0,c58146be
1,1,0,29a0a99b
2,0,0,9e6c0c1b
2,0,0,ea73bc5c
2,0,0,4.04E+195
2,0,0,beb21bc3
3,0,0,a0e4b520
2,0,0,da468bdd
2,0,0,3758bde0
2,0,0,6e94557f
2,0,0,71d53e23
2,2,0,9ce9b7ac
2,0,0,84ae1e75
2,0,0,61cab553
2,0,0,3cb30b31
0,2,0,319b8f55
2,0,0,e8521dc1
2,0,0,a01732e9
2,0,0,38985208
2,0,0,b67bd498
2,0,0,4925cbfb
2,0,0,882c8934
2,0,0,7d239567
2,0,0,040c8201
2,0,0,3678c09d
2,0,0,d0826e7e
2,2,0,a8ecb38b
2,0,0,a9471c42
2,0,0,8a8c9ddb
2,1,0,c1ccf985
3,0,0,d0b01d9b
3,0,0,7545c3f1
2,0,0,e931bf97
2,0,0,13ec7b37
2,0,0,ee290d79
2,0,0,b65b227f
2,0,0,f881e017
3,0,0,5967761b
2,0,0,8880d08e
2,0,0,494c7adb
2,0,0,2de12590
2,0,0,72e7ebed
2,0,0,a95579be
2,0,0,c626e292
2,0,0,ee1ac970
3,0,0,3b71db59
2,0,0,d9e74b87
2,0,0,d8394f09
1,0,0,8aa65af4
2,0,0,4c615cbb
1,0,0,d05eea02
2,0,0,803735c1
2,0,0,8eff0f33
2,0,0,297402c9
1,0,0,513b2f93
3,0,0,3a63b54b
2,0,0,3244077c
2,0,0,a33dcd03
3,0,0,95fe424a
2,0,0,a80ff9b9
2,1,0,482ba0cc
2,0,0,52c71204
3,0,0,0deb9e09
2,0,0,0a94db71
2,0,0,cc57c864
2,0,0,b33ad8c7
2,0,0,162463a0
2,0,0,46a501d6
2,0,0,637935be
2,0,0,9ec02060
2,0,0,40a220a8
2,0,0,ff096c0f
3,0,0,e7ee0f23
2,0,0,f90ad8dc
2,0,0,38d36e3b
2,0,0,ceddc7f2
2,0,0,d4d0c367
2,1,0,bdef9105
2,0,0,ab073a36
1,0,0,194ea95e
2,0,0,040f9b47
2,0,0,4436c9b9
3,0,0,6deb6c87
2,1,0,c05ae2ed
3,0,0,45526c22
2,0,0,51840a3b
2,0,0,ace00f8d
2,0,0,94cf8ad3
2,0,0,4a114fce
3,0,0,e3aced34
2,0,0,35e2b099
3,0,0,3cdcec71
2,0,0,b7b03222
2,0,0,74649d00
2,0,0,b0d83c2b
2,0,0,a1ddbdb3
2,0,0,01651ccc
2,0,0,59d1ec69
2,0,1,851ab821
2,0,0,7676a895
3,0,0,13e0a2a0
3,0,0,8948780b
2,0,0,54a7b9cb
2,0,0,a87b36d8
2,1,0,0efca3da
2,0,0,92f6261a
3,0,0,c8ce465d
3,0,0,eb368eab
2,1,0,04d50356
2,0,0,dfddf8dd
2,1,0,4d3b317e
2,0,0,27e39fac
2,0,0,6f7ce6a3
2,0,0,4e3254ad
2,1,0,ec3343b4
1,0,0,ebdd7111
2,0,0,1f7ad618
2,0,0,97805a63
2,0,0,61bc3d38
2,0,0,1c66d4b4
1,0,0,d241633e
2,0,0,c6af5363
2,0,0,7cde4455
2,0,0,cc6b4806
2,0,0,2bf9805f
2,1,0,fe55fba5
3,0,0,5e20ccbb
1,0,0,94ecad42
2,0,0,57a1bc6b
2,0,0,33394f71
2,0,0,e0d7a54e
2,0,0,07a676e9
2,2,0,4b7cf13a
2,0,0,75aad526
2,0,0,25dc61fc
2,0,0,74487319
2,0,0,16aa2729
2,0,0,fabc3cd3
2,0,0,a8767557
2,0,0,d4b8bc04
2,2,0,0e03c231
2,0,0,7b40b9fd
2,0,0,b112c593
2,0,0,162bc182
2,0,0,fc65fd9b
1,0,0,8d7f7c5a
2,1,0,0da1e70d
1,0,0,52bb9292
2,0,0,cbd5bbfa
2,1,0,71e28d7e
2,1,0,3ccc38e2
2,0,0,74360543
1,0,0,f5e580b0
2,0,0,8158b640
2,1,0,7d971c4b
2,0,0,f67dfe29
2,0,0,e63f2897
2,0,0,6a9f2e52
2,0,0,07dceddf
2,0,0,dff202d6
1,0,0,e13803fa
2,0,0,58c49995
0,2,0,1a1eb5c5
2,0,0,faf92d6d
2,1,0,58cab268
2,0,0,1c717ffd
2,0,0,65b8b188
2,0,0,0b43a82d
2,0,0,f12321e7
2,0,0,3ee031b7
2,0,0,61928f0a
2,0,0,afc14d74
2,0,0,3d0214f6
2,0,0,b81f2db0
2,0,0,fd8842ea
1,0,0,40c7fe96
2,0,0,33653726
1,1,0,30fdb540
2,1,0,d6b57f97
1,0,0,bada6989
2,0,0,082952be
1,0,0,b396195a
2,0,0,6751214b
2,0,0,94eea058
2,0,0,749f139e
2,0,0,aacf7e7f
2,0,0,402fee91
2,0,0,ab6cb555
2,0,0,ac55b978
2,0,0,58a48fec
1,0,0,2a326da1
2,0,0,b36f310d
2,0,0,6613645a
2,0,0,c9003cb5
2,0,0,62007a5a
2,0,0,61745633
2,0,0,27121a29
2,0,0,c7675c4d
2,0,0,9e02bc4b
2,0,0,3a5391dc
2,0,0,76eab41a
2,0,0,9c16053f
2,0,0,8d52ae41
2,0,0,14a600cd
2,0,0,220fb68d
2,0,0,c2737ff2
2,0,0,47fce81e
2,0,0,3c0c0714
2,0,0,4a777511
2,0,0,d2f3d88c
2,0,0,6eee6181
2,0,0,33eabf23
2,0,0,cc1fbfee
2,0,0,c7bdff80
2,0,0,b5f4d965
2,0,0,a8df61e3
2,0,0,b5ea7fcf
2,0,0,b27ff806
2,0,0,70e5ee80
2,0,0,fefa3004
2,0,0,a7c32016
2,0,0,e50808ba
2,0,0,ff41d29b
2,0,0,8515fd3a
2,1,0,5fc4aef6
2,0,0,7d88c482
2,0,0,fbe32090
2,0,0,6443a4df
2,0,0,23125797
2,0,0,dcc64ba8
3,0,0,2d48f468
2,0,0,87d51e62
2,0,0,f018bee1
2,0,0,f6dabfd8
2,0,0,227c44b2
2,0,0,f3c0ec04
2,2,0,a0d5dd96
2,0,0,d0179fb0
2,0,0,b075ea83
2,0,0,a37f9931
2,0,0,1ec59b52
3,0,0,6530bebe
1,0,0,d11e5355
2,0,0,0fffdf78
3,0,0,64b95f99
2,0,0,7d128cef
2,0,0,2bad29df
2,0,0,ddb02226
2,0,0,62a6926e
2,0,0,8b9e3fb4
2,0,0,fd1c93f6
2,0,0,8bddfaea
2,0,0,cee27292
1,0,0,d0c811d1
1,0,0,b28a2ae9
1,0,0,dd15be42
2,0,0,75d4dc8b
1,0,0,a2a3b522
2,0,0,b6adf49a
1,0,0,d27522eb
1,0,0,fb2e940b
1,0,0,11d7a05d
1,0,0,4d1c866f
2,1,0,1da9ae01
2,0,0,8f4b3e6c
1,0,0,f41fbf2c
1,0,0,c8f51212
2,1,0,5470e7df
1,0,0,cfca76bd
2,0,0,2d83856d
1,0,0,5407cb88
2,0,0,cda67a8e
2,2,0,d7e29e71
2,2,0,c3e07cf8
2,0,0,02151a48
2,0,0,0663423e
2,0,0,bb31326a
2,0,0,d8ad5572
3,0,0,892984c3
0,2,0,9d362fc6
1,0,0,45bef1ff
2,0,0,82b04d4b
2,0,0,adf0850a
2,0,0,d5a5d481
2,0,0,86dcb0c6
2,0,0,15853fb7
2,0,0,d2c48d53
2,0,0,c59c70c7
2,0,0,192afdf6
2,0,0,00abd373
2,0,0,15e7c58a
2,0,0,1b962ba0
2,0,0,a859806c
2,0,0,0230823c
2,0,0,176a6fc8
2,1,0,801eb1cc
1,0,0,a68695c1
2,0,0,3f881dde
2,0,0,91dcc940
2,0,0,901baebf
3,0,0,59011a3c
2,2,0,8ecf86ea
2,2,0,2e69c026
2,0,0,53484cfd
2,0,0,fbc9af93
2,0,0,c515e89e
2,0,0,0b4bd532
2,0,0,c39edd72
2,0,0,5ca2a99c
2,0,0,1bedae21
2,0,0,1b672565
2,0,0,2b634e7d
2,0,0,865dfbb4
2,0,0,6a88eb2b
2,0,0,cc7da395
2,0,0,75b40475
2,0,0,eead2fa8
2,0,0,ff4a2935
2,0,0,8faecf9a
2,0,0,ae698142
2,0,0,6f2bc1f3
2,0,0,960b710e
2,0,0,18d1ad7f
2,0,0,33e2ddc7
2,0,0,0ee6e15c
2,0,0,8930c325
2,0,0,1f84d9e0
2,0,0,183d2a50
2,0,0,3f14ba45
2,0,0,ce2f0171
2,0,0,f4e27321
2,0,0,ab568d4c
2,0,0,d9bd916f
2,0,0,63cae269
2,0,0,ab35795d
2,0,0,e92c2411
2,0,0,670d36bd
2,0,0,a59f1258
2,0,0,8395bf52
2,0,0,3ff55ecf
1,0,0,360eb373
2,0,0,26073359
2,0,0,4befce1c
2,0,0,8d46f1ec
2,0,0,8f9970c4
2,0,0,2a0a9952
2,0,0,2d3083e9
1,2,0,94a79132
2,0,0,4fd5c05d
2,0,0,9bc4981e
2,0,0,20a982e9
2,1,0,bc4f91d4
2,0,0,816ab079
2,0,0,597bf4db
2,0,0,06d71916
2,0,0,879e98e2
3,0,0,86e7b5a2
3,0,0,a4f2a577
2,0,0,4edb516e
3,0,0,63b44a4c
2,0,0,36270577
2,0,0,626e877d
2,0,0,0bce38ed
2,0,0,b206bb3b
2,0,0,8b3b14f6
2,0,0,01230a28
2,0,0,4b09ecf1
1,0,0,4e101b29
1,0,0,ccdf9f69
0,2,0,41bd7a1a
2,0,0,386f489e
2,0,0,467250d9
2,2,0,f4c38225
2,0,0,8f135bf9
2,0,0,405906da
2,2,0,9247ffbc
2,0,0,9357518
2,0,0,02445a89
0,2,0,86183adc
2,0,0,05f6f710
2,0,0,4cc38058
2,0,0,49aeca23
2,0,0,ac5d9c0b
2,0,0,499f2780
2,0,0,09a4055f
1,0,0,8f54cd1f
2,0,0,2b2bddeb
2,0,0,bcd4b111
2,0,0,a51033a3
3,0,0,2a0fcc2c
2,1,0,a7e993c9
3,0,0,a300a028
2,0,0,5d7dd03c
2,0,0,669c80ce
2,0,0,ed2226c7
2,0,0,d1ab8235
1,0,0,82a81d4b
2,0,0,b67835f8
1,0,0,140e3cf3
2,0,0,990d7fe1
2,0,0,768af3ab
2,0,0,f631c2a4
2,2,0,7bce6e32
2,0,0,189ef7d6
2,0,0,2dcf3cd4
3,0,0,6b562bc7
3,0,0,958a8d9a
2,0,0,3dbc873b
3,0,0,dc1f2e1e
2,0,0,401e4492
2,0,0,8a665423
2,0,0,860747a2
2,0,0,e2a3acba
2,0,0,c4305315
2,0,0,f45cf5f7
1,0,0,5ad8e11c
3,0,0,2c840542
3,0,0,bc649e41
2,0,0,cab8f3ac
2,0,0,b6adfe58
2,0,0,cb6c9925
2,0,0,d7f2f81e
2,0,0,aa26e1e6
2,0,0,5ffc8634
2,0,0,f4889386
2,0,0,fcc1605c
2,0,0,f1a96d8b
2,0,0,2d8f6c79
2,0,0,fdc5aead
2,0,0,3da35c29
2,0,0,6a4c0b9e
2,0,0,c5498426
2,0,0,68750491
2,0,0,e6e6859e
2,0,0,55ae5554
2,0,0,f6daddb7
2,0,0,3e3298e2
2,0,0,1ad46a82
2,0,0,c6f46ed4
2,0,0,457fcb53
2,0,0,e85ecd2e
2,0,0,bddcc5c8
2,0,0,edba9598
2,0,0,e9fcedc7
2,0,0,2e5bb2f0
2,0,0,1c9848ec
2,0,0,2da8ccff
2,0,0,b1c23095
1,0,0,9e5c94cb
2,0,0,89fb53b5
2,0,0,97eda722
2,0,0,e0283ed4
3,0,0,884e8ac7
2,0,0,9e3c4507
2,0,0,6ca50952
2,0,0,3d39fecb
2,0,0,ce49ae6e
2,0,0,1f3fc372
3,0,0,8aa2dfe4
3,0,0,df073e83
3,0,0,5ac51dab
2,0,0,1f011c89
2,0,0,7eed5e4e
1,0,0,b6fd2c0e
2,0,0,0cc35930
2,0,0,08b7d05a
2,0,0,29140b74
2,0,0,e11fef1e
2,0,0,37cf1261
1,0,0,bc108336
2,0,0,d47dfd36
1,0,0,a1dc9784
2,0,0,80f8464e
2,0,0,a61c0b55
2,0,0,5db3c4b6
2,0,0,bd5ff878
2,0,0,9f729097
2,0,0,19b23d34
2,0,0,7b6a97a6
2,0,0,20bff069
2,0,0,65960d81
2,0,0,29cab8ab
2,0,0,7cfff420
2,0,0,fead7d95
2,0,0,788d7a3f
2,0,0,8159cc29
2,0,0,ea2194ba
2,0,0,b9188150
2,0,0,1bd06977
2,0,0,931e750b
2,0,0,7435cccb
2,0,0,b7bb827b
2,0,0,1ca66ed6
2,0,0,c2758113
2,0,0,072af0bd
2,1,0,476fdd86
2,0,0,eb27f632
2,0,0,2.63E+90
2,0,0,3ea3609d
2,0,0,e20e3e98
2,0,0,a71f5806
1,0,0,48f94f5d
2,0,0,c233a9d6
2,0,0,cb560d24
2,0,0,ebd6f81b
2,0,0,7cb56750
2,0,0,860f7063
2,0,0,3dff8ab1
2,0,0,cb53f408
2,0,0,7af8c68c
2,0,0,3505137f
2,0,0,5d5dee8d
1,0,0,d8308717
2,0,0,e5b2dfc5
2,0,0,9945273a
2,0,0,db79045f
2,0,0,7ece1c4c
2,0,0,e14cd7e3
2,0,0,864b0fed
2,0,0,759caa74
2,0,0,c03038fa
2,0,0,557665a8
2,0,0,38755de5
2,0,0,bdd5f06e
2,0,0,54d9e176
2,0,0,a722f24f
2,0,0,8aadaa8c
2,0,0,1d66038a
2,0,0,be090b7f
2,0,0,ea806b40
2,0,0,cf5e3ec2
2,0,0,c6dfb362
2,0,0,13837fef
2,0,0,83c09a58
2,0,0,ebc1fd44
2,0,0,36a186ac
2,0,0,ee4d5870
2,0,0,bf7049f1
2,0,0,f99e8ce4
2,0,0,15d1c191
1,0,0,94daa37a
2,0,0,dcde8127
3,0,0,a8e23941
2,0,0,69ca000d
2,0,0,b72e969c
2,0,0,d37dc64f
2,0,0,909c1976
2,0,0,bfc97820
2,0,0,1b3c5f92
2,0,0,9bfe3e34
2,0,0,101c31d6
2,0,0,c8c7f086
2,0,0,e91c805b
2,0,0,ddb234c6
1,0,0,cb13513b
2,0,0,754a0ca4
2,0,0,71eedf24
2,0,0,ea5a516c
2,0,0,7f1de18a
2,0,0,d628ed58
2,0,0,c8c82b5f
2,0,0,2429510a
2,0,0,5f43271e
2,0,0,d434a124
2,0,0,3fc2b705
2,0,0,d5a79663
2,0,0,395ef1a4
2,0,0,a71eceef
2,0,0,6d47e7b5
2,0,0,e3dfa537
2,0,0,30df98f2
2,0,0,59af7fe4
1,0,0,1c0ae057
1,0,0,4e5938db
2,0,0,19a5e125
2,0,0,d63eedab
1,0,0,36cb1d89
2,0,0,121eaaf1
2,0,0,0624fdca
1,0,0,df9d07cd
2,0,0,2e296264
2,0,0,f97cb8a7
1,0,0,6181472a
2,0,0,8f425ddf
2,0,0,fe55cf32
1,0,0,fd901dfc
1,0,0,427118bc
2,0,0,2c1dbdd9
1,0,0,605919fb
1,0,0,4137391c
2,0,0,5c875749
2,0,0,a4b0e82b
2,0,0,05ebce36
1,0,0,9525347a
2,0,0,9e91f4fd
1,0,0,dc1fc26f
1,0,0,13b40caa
2,0,0,07fc20ac
2,0,0,326c987e
2,0,0,e0a5f1b1
2,0,0,67cbdbf1
1,0,0,a906b273
1,0,0,63df911f
2,0,0,869a5521
1,0,0,954f8cd7
1,0,0,34acc09b
3,0,0,528d37f8
2,0,0,be5607fc
3,0,0,0ec58efe
1,0,0,59dcab88
2,0,0,a19675b0
2,0,0,efc2f003
2,0,0,af0d1070
2,0,0,ec8beedf
2,0,0,770c8c7b
2,0,0,d946cfc5
2,0,0,1d47fb01
2,0,0,e155f42a
2,0,0,f1ae672f
2,0,0,74dc4929
2,0,0,be77524d
2,0,0,05b6c321
2,0,0,2113c784
2,0,0,5f1e0791
2,0,0,34e1699c
2,0,0,3d3c0913
2,0,0,38705678
2,0,0,a2a1f77e
2,0,0,ef668e34
2,0,0,21eadc2f
0,2,0,ad7c1023
2,0,0,74ba72d5
2,0,0,65ce3ebe
2,0,0,765986f6
2,0,0,18ac7390
2,0,0,26d824fe
2,0,0,75b191c7
2,0,0,bdbdba5e
1,0,0,b66acef3
1,0,0,3973fa9f
2,0,0,a9c134aa
2,0,0,5d2781a9
2,0,0,2f5e7d85
2,0,0,1423c976
2,0,0,942f6ada
2,0,0,380fa565
2,0,0,a16fdee6
2,0,0,7fe19d02
2,0,0,157871c3
2,0,0,504145c7
2,0,0,2142f505
2,0,0,d9636411
2,0,0,4f615985
2,0,0,38fa7e5e
2,0,0,5bfd18a9
2,0,0,6ca14dbf
2,0,0,ce754b4d
2,0,0,3b519d4f
2,0,0,0b30cc84
2,1,0,2c472d68
2,0,0,b02f151d
2,0,0,e3eda614
2,0,0,0e4914ce
2,0,0,d11fdf96
2,0,0,b2c70545
2,0,0,e17e5036
2,0,0,70b77a58
2,0,0,9de3da66
2,0,0,9f14dcaa
3,0,0,b6ddc131
2,0,0,d2fba37f
2,0,0,a9e85ffb
2,0,0,cb24eee2
2,0,0,f8ecd149
2,1,0,ff9e56c7
1,0,0,8ee37a72
2,0,0,a5caeda3
2,0,0,afd169d5
2,0,0,63884f79
2,0,0,aa9326ea
2,0,0,af149bdd
2,0,0,3c34c66e
2,0,0,b55a74d7
3,0,0,3c93e4a4
2,0,0,33a9062d
2,0,0,23622c9c
2,0,0,c9234c07
2,0,0,b10222cd
2,0,0,5b81c2be
2,0,0,64c4a737
2,0,0,96e90954
2,0,0,e5b62922
2,0,0,f6781904
2,0,0,4c188398
1,0,0,0d4a5c00
2,0,0,8043840b
2,0,0,e78d380c
3,0,0,8559ae3f
2,0,0,2c232168
2,0,0,1acd681d
2,0,0,0b688b9f
2,0,0,326954d0
2,0,0,e1e4d5d7
2,0,0,d291de03
2,1,0,5c84ccb7
2,0,0,3904aa2d
2,0,0,215989a3
2,0,0,39b1cc52
2,0,0,5.50E+13
2,2,0,2bfdfef9
1,0,0,73ba2dfc
1,0,0,14e4390f
1,0,0,d104cd5d
1,0,0,a71acc5c
1,0,0,8de56e40
2,0,0,c716d317
1,0,0,2305063f
1,0,0,faa03e03
1,0,0,ba433cff
2,0,0,aa9dc092
1,0,0,c4de9a4d
2,0,0,0603f503
3,0,0,5f9c39a0
1,0,0,6d0fa0d9
1,0,0,25729b3a
2,0,0,d517bfb0
2,1,0,551a89d0
1,0,0,7c8c2ac8
1,0,0,1572f496
2,0,0,06bf9540
2,0,0,63b90059
2,0,0,159ba9e0
2,0,0,422fa612
3,0,0,9ed5403a
2,0,0,dea8c958
1,0,0,f5e8f109
2,0,0,b3a218fe
2,0,0,0b3d865b
2,0,0,f7dcbf7c
2,0,0,6227f605
0,2,0,a7a40812
2,0,0,07967aa3
2,0,0,d1008e2f
2,0,0,816403af
2,0,0,73a36a6b
2,0,0,42f36f23
3,0,0,2580a827
2,0,0,1da1b167
2,0,0,f08a86b6
2,0,0,6a5995f6
1,0,0,1bc22a88
2,0,0,81531bc3
2,0,0,fdb87738
2,0,0,06158a34
1,0,0,e5fdd505
2,0,0,87b3fa20
2,0,0,cc1c7b53
2,0,0,621ed110
1,0,0,34d73e79
3,0,0,2dbf8835
2,0,0,c81a4dda
2,0,0,4673661d
1,0,0,35802acf
1,0,0,c5aecbea
1,0,0,a3fa8aed
1,0,0,a9335e81
2,0,0,d1f5a077
2,0,0,dc3af85d
2,0,0,fc344724
2,0,0,1d364c9b
2,0,0,d0d5114b
3,0,0,6467e928
2,0,0,5f18b05c
2,0,0,4c7dfbee
2,0,0,d080980a
2,0,0,467c8e98
2,0,0,c0fc89a5
2,0,0,7ce11a77
2,0,0,26f08938
2,0,0,f3afb5f2
2,0,0,ddf65db4
2,2,0,391aa849
2,0,0,2b600c52
2,0,0,7cc2057a
2,2,0,517fafd9
2,0,0,348d1bb0
2,0,0,523fa691
2,0,0,95e8f6ba
2,2,0,9efce882
2,0,0,5de9910a
2,0,0,55bf9329
2,0,0,ef1bac29
2,0,0,223d3913
2,0,0,6764598a
2,0,0,ee3a75ec
1,0,0,12756adb
2,0,0,77c54440
1,0,0,036df28e
2,0,0,9cba9ffe
2,0,0,adced78b
1,0,0,50cccfa6
2,0,0,342c91e4
2,0,0,4670bace
2,0,0,458084dc
2,0,0,3b40c157
2,0,0,42971dfe
2,0,0,bc363777
2,0,0,d10532b4
2,0,0,0247ef81
2,0,0,9645aae7
2,0,0,dd73b5e0
1,0,0,33a5e5e1
1,0,0,78b47d4f
2,0,0,effbb8d8
2,0,0,1a54016c
2,0,0,a4db1115
2,0,0,a5446a1c
2,0,0,98558cbe
2,0,0,714d7c3e
2,0,0,d80667d9
2,0,0,4d5d6d8a
2,0,0,f30e2e7b
2,0,0,7fc7fbc4
2,0,0,0285321b
2,0,0,affe97c4
2,0,0,02fb14a5
2,0,0,4b1c356e
2,0,0,c6e49137
2,0,0,0d62c1d4
2,0,0,806aa949
2,0,0,8adffda3
2,0,0,d7e723bf
2,0,0,35bf8644
2,0,0,d65b58d7
2,0,0,b83a917c
2,0,0,5fd16bd0
2,0,0,1618bb65
2,0,0,23302be1
2,0,0,ebb80754
2,0,0,f67a0017
2,0,0,fa9d7558
2,0,0,21239021
2,0,0,6f8aec95
2,0,0,8be7d52d
2,0,0,d05a1361
2,0,0,f96fded9
2,0,0,ae24afe4
2,0,0,1.33E+21
2,0,0,8a23d94d
2,0,0,ad0334b3
2,0,0,c7e11670
2,0,0,8fc18a29
2,0,0,e26638d8
2,0,0,80d80154
2,0,0,af59eab2
2,0,0,e87859c5
2,0,0,a47aeceb
2,0,0,6187b955
2,0,0,f1ba0b7a
1,0,0,f9554b84
2,1,0,8e84b4a4
2,0,0,9604771b
1,0,0,036cc59b
2,1,0,9daa48c1
2,0,0,654e2c30
2,0,0,7123bbdd
2,0,0,a477278b
2,0,0,faa68df4
2,0,0,6f00543b
2,0,0,e0bda002
2,0,0,8cca03b9
2,0,0,cde2792a
2,0,0,de10eede
2,0,0,6ee7da8a
2,0,0,72d02ec6
2,0,0,5e634989
2,0,0,153a8c22
2,0,0,a4f9bb7c
2,0,0,38860faa
2,0,0,e2cd5965
2,0,0,a6d610a8
2,0,0,ef2cfa2a
2,0,0,d487a1a9
2,0,0,f25bc522
2,0,0,92246dd2
2,0,0,73eea30d
2,0,0,acce8716
2,0,0,5cc30a57
2,0,0,a0bdb913
2,0,0,dc3b48e0
2,0,0,36babd51
2,1,0,b44b0915
2,0,0,9d39b1b6
2,0,0,10d08e9d
2,0,0,31f29077
2,0,0,250c0dd8
2,0,0,c8b0e8c0
2,0,0,157ef63d
2,0,0,b1a861c1
2,0,0,170f53b4
2,0,0,ee83e3ae
2,0,0,771c0f1f
2,0,0,a3dfc4af
2,0,0,87d966a6
2,0,0,7109b5d9
2,0,0,b0155319
2,0,0,b63c4459
2,2,0,2891c8f5
2,1,0,f1528934
2,0,0,24495ead
2,0,0,8e7bd123
2,2,0,ac0b15a0
2,0,0,8170490b
2,0,0,25e15bb0
3,0,0,ad696573
3,0,0,9d3ab930
2,0,0,c85dbd5f
2,2,0,59a68666
2,0,0,0ee65dc3
3,0,0,6eb9adda
2,0,0,3c65b839
2,2,0,7349422c
2,0,0,6996c1c9
1,0,0,bd203e64
2,0,0,14594411
2,1,0,fba7c805
2,0,0,79b4c132
2,0,0,35b6221d
1,0,0,df6836c8
1,0,0,796cbc9f
2,0,0,e6631192
2,0,0,544f05e1
2,0,0,f52c2b4c
2,0,0,5d7c08da
2,0,0,067b5035
2,0,0,e8f12233
2,0,0,5168e73b
2,1,0,d670c14d
2,0,0,8ef400bd
1,0,0,e250b4c1
1,0,0,68450b48
2,0,0,3a3e14cf
1,0,0,6e38de6b
2,0,0,53000698
2,0,0,51033974
2,0,0,a1686225
2,0,0,a76f9e10
2,0,0,32ca3c3d
2,0,0,eb281540
2,0,0,c879c500
2,0,0,2678c3ae
2,0,0,0123e4c7
2,0,0,178a2433
2,0,0,ba790952
2,0,0,40f069c3
2,0,0,2f271e3f
1,0,0,02ec2619
1,0,0,36124826
2,0,0,44485473
2,0,0,863129da
2,0,0,89bfeaac
2,0,0,4cb51d52
2,0,0,ec702284
2,0,0,58feca63
1,0,0,6bf5d5f8
2,0,0,64906f47
2,0,0,1f047d4d
2,0,0,1c0efb03
2,0,0,e464c870
2,0,0,f18fc1e0
2,0,0,d9138681
2,0,0,44cf23d2
2,0,0,3dd7522f
2,0,0,155f2f5d
2,0,0,227cd404
2,0,0,35f5a734
2,0,0,88343693
2,0,0,ae32141c
2,0,0,feb03ac3
2,0,0,b1e1d060
2,0,0,e2355cc5
2,0,0,dea4007c
2,0,0,5893434
2,0,0,7747aa9e
2,0,0,89b543ce
2,0,0,a332dcff
2,0,0,c359b1e7
2,0,0,5a61fd42
2,0,0,cf71c9a1
2,0,0,95956762
2,0,0,79d6cc46
2,0,0,a40ab8e2
2,0,0,6a8eec10
2,2,0,d2502ef9
2,1,0,63036be9
2,0,0,addb735d
2,0,0,61bd8662
2,0,0,d88b4229
2,0,0,6ce29c2d
2,0,0,4e9809a0
2,0,0,48a0f008
2,0,0,6ce85492
2,0,0,6f23fffc
2,0,0,5b650a76
2,0,0,880915f1
2,0,0,ee3cfe0b
2,0,0,97c43660
2,0,0,700d4b6b
2,0,0,e43eb3da
2,0,0,95e5c97b
2,0,0,b88a4c38
2,0,0,4e365be5
2,0,0,873fe851
2,0,0,2bdd6c51
2,0,0,26fe9f60
2,0,0,0f3ab42e
2,0,0,69af10c6
2,0,0,84befe8c
2,0,0,97096fe0
2,0,0,c5b26592
2,0,0,e3095bd4
2,0,0,faa12402
1,0,0,09d4a353
2,0,0,4a3387fe
0,2,0,38c4d115
2,0,0,a7145178
2,0,0,ef9d03f9
2,0,0,249f7cd0
2,0,0,a2330b49
1,2,0,54bd26b5
2,0,0,19d90cd3
2,0,0,78d386f2
2,0,0,25d91939
2,0,0,542dd21f
2,0,0,326c74cc
2,0,0,37d698eb
2,0,0,be8c81d9
2,0,0,7514edbc
2,0,0,8ecbbca5
2,0,0,10e0785a
2,0,0,472d3770
2,0,0,4d615555
2,0,0,8cce66fb
2,0,0,e668a966
2,0,0,1037900e
2,0,0,747006f3
2,0,0,842af9d4
2,0,0,2919b81e
2,0,0,39d68a4c
2,0,0,de0a13bd
2,0,0,bac89f02
2,0,0,e77826e7
2,0,0,cf8332a8
2,0,0,35cd5d43
1,0,0,cbce5b4b
2,0,0,e967b9fd
1,0,0,ad69d264
2,0,0,64b42f2c
2,0,0,f3027064
2,0,0,8467699d
2,0,0,762aa3ef
2,0,0,6a06e273
2,0,0,4c9602e3
1,0,0,70893122
2,0,0,e3516648
2,0,0,13e4c976
2,0,0,2ec3b75f
2,0,0,1b3a35c5
2,0,0,fe1b498d
2,0,0,0a8e4d49
2,0,0,73a7494c
1,0,0,04379a83
2,0,0,40ddeca3
